score,window_index
0.581353,1321
0.56299967,1322
0.5674254,1323
0.5507888,1324
0.57392585,1325
0.57903117,1326
0.5892069,1327
0.5796778,1328
0.5747782,1329
0.599975,1330
0.60874075,1331
0.60218835,1332
0.60212874,1333
0.676193,1334
0.70675933,1335
0.6997176,1336
0.7329387,1337
0.93166304,1338
0.9027634,1339
0.92348295,1340
0.9108489,1341
0.9064822,1342
0.910183,1343
0.9063552,1344
1.0255914,1345
1.0478776,1346
1.0321667,1347
1.0295849,1348
1.0592945,1349
1.0395106,1350
1.0672252,1351
1.0854378,1352
1.0676789,1353
0.9373831,1354
0.9336997,1355
0.93144685,1356
0.91345483,1357
0.6768123,1358
0.697246,1359
0.8589722,1360
0.8555149,1361
0.85684234,1362
0.8664725,1363
0.86272347,1364
0.7722942,1365
0.7712286,1366
0.7772168,1367
0.78360015,1368
0.7712017,1369
0.7459371,1370
0.7231842,1371
0.7069185,1372
0.72207075,1373
0.7367911,1374
0.7481711,1375
0.7651176,1376
0.7787247,1377
0.75045854,1378
0.7635758,1379
0.57559556,1380
0.5645169,1381
0.70569503,1382
0.6904302,1383
0.6911412,1384
0.8445467,1385
0.83628875,1386
0.8313945,1387
0.8394916,1388
0.81674105,1389
0.8196395,1390
0.8231356,1391
0.8218834,1392
0.7927554,1393
0.76135385,1394
0.78414035,1395
0.77368224,1396
0.7937489,1397
0.8146008,1398
0.8045946,1399
0.8288931,1400
0.8799743,1401
0.6704736,1402
0.6787335,1403
0.6831705,1404
0.51727176,1405
0.50966513,1406
0.5062516,1407
0.495935,1408
0.48865306,1409
0.4832968,1410
0.48622513,1411
0.454913,1412
0.43902344,1413
0.4436624,1414
0.58503646,1415
0.58585775,1416
0.57646173,1417
0.7037481,1418
0.75940835,1419
0.7675933,1420
0.8446536,1421
0.82908225,1422
0.8673141,1423
0.87069154,1424
0.8741234,1425
0.85962355,1426
0.91717166,1427
0.9178299,1428
0.917576,1429
0.9546285,1430
0.98071337,1431
0.9934092,1432
1.0061522,1433
1.0412431,1434
0.8620117,1435
0.86208594,1436
0.9014664,1437
0.8714758,1438
0.7880435,1439
0.79954267,1440
0.71648103,1441
0.73591363,1442
0.90477824,1443
0.9391531,1444
1.0330477,1445
1.0246348,1446
0.94443977,1447
0.88660055,1448
0.87968874,1449
0.885397,1450
0.9336914,1451
0.9373959,1452
0.91510665,1453
0.90246886,1454
0.899916,1455
0.9107499,1456
1.1213466,1457
1.1424313,1458
0.9430511,1459
1.0013821,1460
0.9968442,1461
1.020491,1462
0.73684645,1463
0.73406965,1464
0.7574834,1465
0.7525177,1466
0.7614167,1467
0.7602397,1468
0.7560193,1469
0.7552811,1470
0.6802286,1471
0.66060203,1472
0.66999984,1473
0.674912,1474
0.8867242,1475
0.8607576,1476
0.7229322,1477
0.72885925,1478
0.71783143,1479
0.6994882,1480
0.68866163,1481
0.8101855,1482
0.9201734,1483
0.9295523,1484
0.93570495,1485
0.937531,1486
0.9180034,1487
0.9215896,1488
0.92529917,1489
0.99949896,1490
0.9709802,1491
0.99227417,1492
1.022603,1493
1.0549129,1494
0.84804964,1495
0.85124284,1496
0.8414123,1497
0.8498311,1498
0.83614844,1499
0.85924584,1500
0.91896135,1501
0.8289684,1502
0.6534558,1503
0.6287104,1504
0.6502983,1505
0.62952995,1506
0.7554962,1507
0.8192991,1508
0.82064265,1509
0.7431761,1510
0.7567465,1511
0.7336206,1512
0.7278597,1513
0.7431238,1514
0.73152155,1515
0.8509662,1516
0.881871,1517
0.84952986,1518
0.8482865,1519
0.83680403,1520
0.8250185,1521
0.8081404,1522
0.808178,1523
0.8177943,1524
0.8050298,1525
0.9913408,1526
0.95398605,1527
0.80424833,1528
0.8130095,1529
0.79947793,1530
0.7881451,1531
0.7521475,1532
0.75474036,1533
0.7697541,1534
0.7843224,1535
0.5879982,1536
0.5988873,1537
0.60356337,1538
0.6093658,1539
0.6171503,1540
0.7085683,1541
0.7274983,1542
0.86522764,1543
0.86106735,1544
0.89377725,1545
0.727132,1546
0.73479444,1547
0.7443297,1548
0.7444802,1549
0.72943234,1550
0.8599888,1551
0.927527,1552
0.965593,1553
0.94064134,1554
0.93549424,1555
0.90300477,1556
0.873419,1557
0.8821683,1558
0.8738344,1559
0.86672056,1560
0.74133414,1561
0.7866985,1562
0.681914,1563
0.6861806,1564
0.65181214,1565
0.62557256,1566
0.60393035,1567
0.59631085,1568
0.7400081,1569
0.78153807,1570
0.7326761,1571
0.7044884,1572
0.67025775,1573
0.65755045,1574
0.652484,1575
0.6589766,1576
0.6658194,1577
0.6573291,1578
0.6533047,1579
0.6808899,1580
0.70630753,1581
0.696545,1582
0.6901262,1583
0.67708725,1584
0.6866899,1585
0.7170288,1586
0.73498636,1587
0.7412512,1588
0.57999414,1589
0.5796155,1590
0.478115,1591
0.5205193,1592
0.5201089,1593
0.52097905,1594
0.5387134,1595
0.539977,1596
0.54998016,1597
0.5600434,1598
0.68305236,1599
0.6811283,1600
0.6888791,1601
0.6922501,1602
0.6883063,1603
0.6783681,1604
0.669424,1605
0.6787269,1606
0.70821077,1607
0.81498444,1608
0.8090539,1609
0.7919317,1610
0.7965625,1611
0.761442,1612
0.7676281,1613
0.8039212,1614
0.80905306,1615
0.8011801,1616
0.7961733,1617
0.8379794,1618
0.6704712,1619
0.6659123,1620
0.6465651,1621
0.6697102,1622
0.66934204,1623
0.67154616,1624
0.6929741,1625
0.68871695,1626
0.65735376,1627
0.53819776,1628
0.6063138,1629
0.6128309,1630
0.61051524,1631
0.64494985,1632
0.6577146,1633
0.6409439,1634
0.64048815,1635
0.6588658,1636
0.66253966,1637
0.6517187,1638
0.6272713,1639
0.6237676,1640
0.6223141,1641
0.5959449,1642
0.61022544,1643
0.73075366,1644
0.710861,1645
0.71778315,1646
0.71786225,1647
0.717937,1648
0.5949253,1649
0.60639197,1650
0.6089514,1651
0.5805437,1652
0.5332293,1653
0.5432913,1654
0.6954808,1655
0.6931351,1656
0.68091553,1657
0.65424216,1658
0.6577113,1659
0.7060952,1660
0.7177631,1661
0.7389156,1662
0.8948486,1663
0.80968595,1664
0.94200927,1665
0.956125,1666
0.9531248,1667
0.93529016,1668
1.0468765,1669
1.0658225,1670
1.0848128,1671
1.0762569,1672
1.0894501,1673
1.0866475,1674
0.8883883,1675
0.86940885,1676
0.93065804,1677
0.93564165,1678
0.92247164,1679
0.9184595,1680
0.95442754,1681
0.95076597,1682
0.7427145,1683
0.8737018,1684
0.6902765,1685
0.68598604,1686
0.75904036,1687
0.80764383,1688
0.71910584,1689
0.705971,1690
0.83109957,1691
0.8377314,1692
