score,window_index
0.73762643,967
0.7493474,968
0.6734871,969
0.6794185,970
0.67767626,971
0.6903345,972
0.6999836,973
0.69365925,974
0.58181196,975
0.62610507,976
0.5458103,977
0.5286512,978
0.5476002,979
0.5455078,980
0.54264534,981
0.53949004,982
0.55123967,983
0.54597795,984
0.5514089,985
0.5248367,986
0.5312459,987
0.5365444,988
0.56452525,989
0.54648376,990
0.5269453,991
0.5299828,992
0.54724824,993
0.568416,994
0.58625984,995
0.56732917,996
0.5767008,997
0.56834304,998
0.58920574,999
0.59611225,1000
0.60020393,1001
0.62083113,1002
0.6208212,1003
0.59212387,1004
0.6197806,1005
0.6409643,1006
0.6376245,1007
0.6269295,1008
0.6108834,1009
0.59944,1010
